,account_name,channel,like,love,wow,haha,sad,angry,comment,share,engagement,favorite,retweet,share_on_facebook,dislike
4127,เกล ปัญญตา,instagram,4184314.0,0.0,0.0,0.0,0.0,0.0,7954.0,0.0,4192268,0.0,0.0,0.0,0.0
2312,VRZO,facebook,2593906.0,112468.0,29516.0,827866.0,38643.0,1304.0,117247.0,447569.0,4168519,0.0,0.0,0.0,0.0
497,DJDreamerTh,facebook,3509675.0,268410.0,11731.0,203699.0,22345.0,5296.0,60634.0,69974.0,4151764,0.0,0.0,0.0,0.0
1547,My name is Napat,instagram,4117338.0,0.0,0.0,0.0,0.0,0.0,33284.0,0.0,4150622,0.0,0.0,0.0,0.0
3084,กินเก่ง,facebook,2910422.0,36165.0,32110.0,10854.0,387.0,292.0,141505.0,1014672.0,4146407,0.0,0.0,0.0,0.0
2880,plaifana,instagram,4080457.0,0.0,0.0,0.0,0.0,0.0,35453.0,0.0,4115910,0.0,0.0,0.0,0.0
3863,สกายแล็กซี่,youtube,3812804.0,0.0,0.0,0.0,0.0,0.0,88891.0,0.0,4113751,0.0,0.0,1588.0,210468.0
2313,VRZOchannel,youtube,3860216.0,0.0,0.0,0.0,0.0,0.0,164171.0,0.0,4113693,0.0,0.0,10136.0,79170.0
448,CigaretteS,facebook,2163907.0,543083.0,9099.0,146365.0,23166.0,5543.0,944333.0,233485.0,4068981,0.0,0.0,0.0,0.0
3227,คิดในใจ,facebook,3111821.0,88796.0,1717.0,3139.0,51176.0,893.0,82849.0,720139.0,4060530,0.0,0.0,0.0,0.0
3065,กิต งายย,youtube,3793326.0,0.0,0.0,0.0,0.0,0.0,167361.0,0.0,4036927,0.0,0.0,4175.0,72065.0
2605,gracebuchita,instagram,4025082.0,0.0,0.0,0.0,0.0,0.0,7544.0,0.0,4032626,0.0,0.0,0.0,0.0
3060,กาลครั้งหนึ่ง,facebook,3171539.0,96752.0,2082.0,6705.0,119266.0,78.0,78659.0,541412.0,4016493,0.0,0.0,0.0,0.0
1020,Infectious ง่ายนิดเดียว,facebook,3059189.0,97076.0,32059.0,100826.0,120069.0,20582.0,151612.0,385519.0,3966932,0.0,0.0,0.0,0.0
1147,Kanomroo,facebook,3159974.0,612893.0,12920.0,8506.0,4132.0,283.0,32335.0,117245.0,3948288,0.0,0.0,0.0,0.0
3012,wifi313,instagram,3911582.0,0.0,0.0,0.0,0.0,0.0,8135.0,0.0,3919717,0.0,0.0,0.0,0.0
2731,kujingjunkk,instagram,3883903.0,0.0,0.0,0.0,0.0,0.0,18008.0,0.0,3901911,0.0,0.0,0.0,0.0
1383,Maser Gamer,youtube,3638606.0,0.0,0.0,0.0,0.0,0.0,140247.0,0.0,3864851,0.0,0.0,18282.0,67716.0
2482,ar-pae.com,facebook,2993094.0,57697.0,53990.0,37120.0,60246.0,37099.0,310396.0,311620.0,3861262,0.0,0.0,0.0,0.0
643,EatGuide เพื่อนซี้เวลาหิว,facebook,2722857.0,48700.0,35406.0,6814.0,1818.0,647.0,351730.0,688617.0,3856589,0.0,0.0,0.0,0.0
2368,WellnessIdol,facebook,3340869.0,202198.0,44832.0,5695.0,1075.0,579.0,146109.0,100527.0,3841884,0.0,0.0,0.0,0.0
4307,เลี้ยงลูกตามใจหมอ,facebook,2684923.0,74145.0,6480.0,206382.0,45272.0,19167.0,208179.0,589432.0,3833980,0.0,0.0,0.0,0.0
3613,พลอยเรียนจบแล้วทำไรต่อ?,facebook,3124425.0,453215.0,7743.0,13631.0,1056.0,268.0,43075.0,188007.0,3831420,0.0,0.0,0.0,0.0
3272,จอห์น ไรเดอร์ - John Rider,facebook,3456033.0,52373.0,32307.0,22834.0,9955.0,5234.0,117112.0,134249.0,3830097,0.0,0.0,0.0,0.0
238,Bay Riffer,youtube,3574410.0,0.0,0.0,0.0,0.0,0.0,126320.0,0.0,3828502,0.0,0.0,77419.0,50353.0
4163,เฉโปแมวโง่,instagram,3806840.0,0.0,0.0,0.0,0.0,0.0,13564.0,0.0,3820404,0.0,0.0,0.0,0.0
4150,เค้าเรียกผมว่าแมว,instagram,3776192.0,0.0,0.0,0.0,0.0,0.0,15367.0,0.0,3791559,0.0,0.0,0.0,0.0
4425,โดนใจ Like เลย,facebook,2726122.0,19082.0,3482.0,526948.0,11504.0,413.0,116532.0,377165.0,3781248,0.0,0.0,0.0,0.0
3469,นายแพทย์ประเสริฐ ผลิตผลการพิมพ์,facebook,2840537.0,226699.0,8104.0,39826.0,57330.0,448.0,129009.0,462538.0,3764491,0.0,0.0,0.0,0.0
2708,kapookphat,instagram,3728218.0,0.0,0.0,0.0,0.0,0.0,12956.0,0.0,3741174,0.0,0.0,0.0,0.0
42,7seven7214,instagram,3720066.0,0.0,0.0,0.0,0.0,0.0,14248.0,0.0,3734314,0.0,0.0,0.0,0.0
701,Ezqelusia,facebook,2532996.0,191870.0,6103.0,29146.0,3901.0,1475.0,898804.0,68979.0,3733274,0.0,0.0,0.0,0.0
1469,Mojiko,facebook,3255804.0,90027.0,14643.0,24068.0,2357.0,2408.0,103326.0,234772.0,3727405,0.0,0.0,0.0,0.0
1682,PEACHII,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3719226,929222.0,2790001.0,3.0,0.0
3691,มะขวิด,facebook,3097742.0,327686.0,6259.0,165101.0,13191.0,152.0,61838.0,43176.0,3715145,0.0,0.0,0.0,0.0
1090,Jod  8riew,instagram,3685241.0,0.0,0.0,0.0,0.0,0.0,10015.0,0.0,3695256,0.0,0.0,0.0,0.0
2986,toeyprim,instagram,3659851.0,0.0,0.0,0.0,0.0,0.0,9200.0,0.0,3669051,0.0,0.0,0.0,0.0
2918,rietyrive,instagram,3660361.0,0.0,0.0,0.0,0.0,0.0,7125.0,0.0,3667486,0.0,0.0,0.0,0.0
4520,ไปให้ถึง100ล้าน,facebook,2247197.0,66812.0,6571.0,7292.0,2472.0,157.0,66826.0,1267107.0,3664434,0.0,0.0,0.0,0.0
2634,howyou.perfect,instagram,3633369.0,0.0,0.0,0.0,0.0,0.0,19336.0,0.0,3652705,0.0,0.0,0.0,0.0
1375,Mark Wiens,youtube,3188241.0,0.0,0.0,0.0,0.0,0.0,295317.0,0.0,3651355,0.0,0.0,59246.0,108551.0
462,Contrast,facebook,2487157.0,12016.0,5982.0,609305.0,43007.0,18776.0,162120.0,300850.0,3639213,0.0,0.0,0.0,0.0
4003,หม่อมถนัดแดก,youtube,3281327.0,0.0,0.0,0.0,0.0,0.0,155581.0,0.0,3631453,0.0,0.0,48534.0,146011.0
2618,ha.chiphai,instagram,3617192.0,0.0,0.0,0.0,0.0,0.0,13818.0,0.0,3631010,0.0,0.0,0.0,0.0
496,DJ.DREAMERTH,youtube,3321031.0,0.0,0.0,0.0,0.0,0.0,143058.0,0.0,3630957,0.0,0.0,7088.0,159780.0
411,ChangTrixGet,facebook,2487231.0,19092.0,28300.0,13093.0,10726.0,1822.0,576837.0,489660.0,3626761,0.0,0.0,0.0,0.0
2232,The snack,facebook,2829621.0,78487.0,6834.0,367172.0,18809.0,2168.0,95500.0,223715.0,3622306,0.0,0.0,0.0,0.0
3115,กูจะไม่ยอมเห็นรูปนี้คนเดียวแน่ๆ,facebook,2388311.0,45462.0,14774.0,761115.0,12532.0,4941.0,139528.0,240111.0,3606774,0.0,0.0,0.0,0.0
4274,เรน ทหารม้าโยโกฮาม่า,facebook,1784168.0,23504.0,5971.0,925685.0,87706.0,3966.0,129773.0,643570.0,3604343,0.0,0.0,0.0,0.0
